2025-11-05 17:28:18.308 [INFO] [STARTUP] [no-uuid-found] | Starting Solar Monitoring System...
2025-11-05 17:28:21.727 [DEBUG] [MAPPING] [eb2aeadf-ecd6-4c] | Using source: flat_format_device
2025-11-05 17:28:21.737 [DEBUG] [MAPPING] [12502b13-6f6d-4e] | Using source: unit_conversion_device
2025-11-05 17:28:21.748 [DEBUG] [MAPPING] [3d8bd1f1-f5cd-49] | Using source: current_format
2025-11-05 17:28:21.758 [DEBUG] [MAPPING] [0af6d4c1-6b83-40] | Using source: format_2_inverter
2025-11-05 17:28:21.767 [DEBUG] [MAPPING] [b68080b0-e405-49] | Using source: flat_format_device
2025-11-05 17:28:21.778 [DEBUG] [MAPPING] [4302a4af-d718-42] | Using source: unit_conversion_device
2025-11-05 17:28:21.779 [INFO] [MONGO_WRITE] [PERIODIC] | ✅ Batch inserted successfully: 20 records
2025-11-05 17:28:21.787 [DEBUG] [MAPPING] [838dfaaa-0612-40] | Using source: current_format
2025-11-05 17:28:21.798 [DEBUG] [MAPPING] [7aae0a08-6b2d-40] | Using source: format_2_inverter
2025-11-05 17:28:21.808 [DEBUG] [MAPPING] [91a90f91-9ead-4f] | Using source: flat_format_device
2025-11-05 17:28:21.817 [DEBUG] [MAPPING] [cf0cbcdc-f129-43] | Using source: unit_conversion_device
2025-11-05 17:28:21.828 [DEBUG] [MAPPING] [37303b9e-5ec8-4a] | Using source: current_format
2025-11-05 17:28:21.839 [DEBUG] [MAPPING] [8295595b-299f-4e] | Using source: format_2_inverter
2025-11-05 17:28:21.849 [DEBUG] [MAPPING] [2fe25c35-5246-45] | Using source: flat_format_device
2025-11-05 17:28:21.858 [DEBUG] [MAPPING] [74dfaf83-1be1-4e] | Using source: unit_conversion_device
2025-11-05 17:28:21.868 [DEBUG] [MAPPING] [2212cbf2-583c-40] | Using source: current_format
2025-11-05 17:28:21.878 [DEBUG] [MAPPING] [3fb7368e-5e66-42] | Using source: format_2_inverter
2025-11-05 17:28:21.888 [DEBUG] [MAPPING] [087658ba-10dd-4c] | Using source: flat_format_device
2025-11-05 17:28:21.898 [DEBUG] [MAPPING] [1b7fd60a-fa29-4f] | Using source: unit_conversion_device
2025-11-05 17:28:21.908 [DEBUG] [MAPPING] [9bb7d0eb-abb6-48] | Using source: current_format
2025-11-05 17:28:21.918 [DEBUG] [MAPPING] [a710f5aa-ecaf-4e] | Using source: format_2_inverter
2025-11-05 17:28:21.928 [DEBUG] [MAPPING] [856e30c7-dcd3-44] | Using source: flat_format_device
2025-11-05 17:28:21.938 [DEBUG] [MAPPING] [57b3f7ea-e7fb-4a] | Using source: unit_conversion_device
2025-11-05 17:28:21.948 [DEBUG] [MAPPING] [063adbf8-311b-44] | Using source: current_format
2025-11-05 17:28:21.958 [DEBUG] [MAPPING] [6608fc45-4006-4c] | Using source: format_2_inverter
2025-11-05 17:28:21.969 [DEBUG] [MAPPING] [eb7857e8-29d6-42] | Using source: flat_format_device
2025-11-05 17:28:21.978 [DEBUG] [MAPPING] [b6f3cae9-ede5-44] | Using source: unit_conversion_device
2025-11-05 17:28:21.981 [INFO] [MONGO_WRITE] [PERIODIC] | ✅ Batch inserted successfully: 20 records
2025-11-05 17:28:21.989 [DEBUG] [MAPPING] [524464d3-a847-49] | Using source: current_format
2025-11-05 17:28:21.998 [DEBUG] [MAPPING] [c2164a56-1329-4d] | Using source: format_2_inverter
2025-11-05 17:28:22.008 [DEBUG] [MAPPING] [5140f78f-47b9-4e] | Using source: flat_format_device
2025-11-05 17:28:22.018 [DEBUG] [MAPPING] [ca533154-5176-42] | Using source: unit_conversion_device
2025-11-05 17:28:22.028 [DEBUG] [MAPPING] [08af1216-cb42-4f] | Using source: current_format
2025-11-05 17:28:22.038 [DEBUG] [MAPPING] [0c4cd3fe-b928-4f] | Using source: format_2_inverter
2025-11-05 17:28:22.049 [DEBUG] [MAPPING] [37c2b0b7-a910-4f] | Using source: flat_format_device
2025-11-05 17:28:22.058 [DEBUG] [MAPPING] [0f5ffffe-c6e5-4e] | Using source: unit_conversion_device
2025-11-05 17:28:22.068 [DEBUG] [MAPPING] [978dd817-1703-4f] | Using source: current_format
2025-11-05 17:28:22.078 [DEBUG] [MAPPING] [fc25fae1-3f4e-41] | Using source: format_2_inverter
2025-11-05 17:28:22.088 [DEBUG] [MAPPING] [1fa599e5-51bc-40] | Using source: flat_format_device
2025-11-05 17:28:22.097 [DEBUG] [MAPPING] [d68230f8-3001-49] | Using source: unit_conversion_device
2025-11-05 17:28:22.108 [DEBUG] [MAPPING] [56160d28-0cc7-43] | Using source: current_format
2025-11-05 17:28:22.118 [DEBUG] [MAPPING] [cacc7d66-a90d-4b] | Using source: format_2_inverter
2025-11-05 17:28:22.128 [DEBUG] [MAPPING] [36e2d4c9-8e1f-44] | Using source: flat_format_device
2025-11-05 17:28:22.138 [DEBUG] [MAPPING] [ef109a91-a8be-46] | Using source: unit_conversion_device
2025-11-05 17:28:22.150 [DEBUG] [MAPPING] [4f71a697-5a47-44] | Using source: current_format
2025-11-05 17:28:22.171 [DEBUG] [MAPPING] [7f1eb083-458d-42] | Using source: format_2_inverter
2025-11-05 17:28:22.171 [DEBUG] [MAPPING] [c25639a8-7590-46] | Using source: flat_format_device
2025-11-05 17:28:22.180 [DEBUG] [MAPPING] [ab4974d1-8754-4b] | Using source: unit_conversion_device
2025-11-05 17:28:22.187 [DEBUG] [MAPPING] [880a9748-3726-4d] | Using source: current_format
2025-11-05 17:28:22.220 [INFO] [MONGO_WRITE] [PERIODIC] | ✅ Batch inserted successfully: 20 records
2025-11-05 17:28:22.221 [DEBUG] [MAPPING] [42cd3815-b47e-4b] | Using source: format_2_inverter
2025-11-05 17:28:22.221 [DEBUG] [MAPPING] [c6812942-b172-48] | Using source: flat_format_device
2025-11-05 17:28:22.221 [DEBUG] [MAPPING] [6905d81d-13db-48] | Using source: unit_conversion_device
2025-11-05 17:28:22.247 [DEBUG] [MAPPING] [18879b60-cdbf-49] | Using source: current_format
2025-11-05 17:28:22.248 [DEBUG] [MAPPING] [ed773d5e-53c0-4b] | Using source: format_2_inverter
2025-11-05 17:28:22.248 [DEBUG] [MAPPING] [3960e13b-115f-42] | Using source: flat_format_device
2025-11-05 17:28:22.258 [DEBUG] [MAPPING] [e606c7b8-a9d5-4c] | Using source: unit_conversion_device
2025-11-05 17:28:22.272 [DEBUG] [MAPPING] [bbd7ec13-c2b8-4d] | Using source: current_format
2025-11-05 17:28:22.277 [DEBUG] [MAPPING] [6daf9e9e-b368-46] | Using source: format_2_inverter
2025-11-05 17:28:22.288 [DEBUG] [MAPPING] [575acadf-25be-44] | Using source: flat_format_device
2025-11-05 17:28:22.297 [DEBUG] [MAPPING] [80502d05-f70a-4d] | Using source: unit_conversion_device
2025-11-05 17:28:22.308 [DEBUG] [MAPPING] [ae3cf2d2-6099-40] | Using source: current_format
2025-11-05 17:28:22.317 [DEBUG] [MAPPING] [a9f4d4aa-49b5-48] | Using source: format_2_inverter
2025-11-05 17:28:22.327 [DEBUG] [MAPPING] [bfd9f4a7-bf17-41] | Using source: flat_format_device
2025-11-05 17:28:22.338 [DEBUG] [MAPPING] [1d461a32-cc3e-40] | Using source: unit_conversion_device
2025-11-05 17:28:22.347 [DEBUG] [MAPPING] [73b56578-96ed-4f] | Using source: current_format
2025-11-05 17:28:22.358 [DEBUG] [MAPPING] [ebbede8e-010a-4b] | Using source: format_2_inverter
2025-11-05 17:28:22.367 [DEBUG] [MAPPING] [72a9cb1a-abb7-43] | Using source: flat_format_device
2025-11-05 17:28:22.378 [DEBUG] [MAPPING] [65fcb056-d4ae-49] | Using source: unit_conversion_device
2025-11-05 17:28:22.378 [INFO] [MONGO_WRITE] [PERIODIC] | ✅ Batch inserted successfully: 20 records
2025-11-05 17:28:22.387 [DEBUG] [MAPPING] [0e9af3be-35cb-46] | Using source: current_format
2025-11-05 17:28:22.397 [DEBUG] [MAPPING] [459d38ea-99e2-47] | Using source: format_2_inverter
2025-11-05 17:28:22.408 [DEBUG] [MAPPING] [c739dd0e-ed16-44] | Using source: flat_format_device
2025-11-05 17:28:22.417 [DEBUG] [MAPPING] [2ee36808-46dd-4a] | Using source: unit_conversion_device
2025-11-05 17:28:22.428 [DEBUG] [MAPPING] [3a9cb544-e0cf-46] | Using source: current_format
2025-11-05 17:28:22.437 [DEBUG] [MAPPING] [1efcc39b-ab69-46] | Using source: format_2_inverter
2025-11-05 17:28:22.447 [DEBUG] [MAPPING] [b21d765e-63f0-4c] | Using source: flat_format_device
2025-11-05 17:28:22.457 [DEBUG] [MAPPING] [ddac0924-f517-4f] | Using source: unit_conversion_device
2025-11-05 17:28:22.467 [DEBUG] [MAPPING] [b3b1d9fc-b260-40] | Using source: current_format
2025-11-05 17:28:22.478 [DEBUG] [MAPPING] [f1dea782-67bd-49] | Using source: format_2_inverter
2025-11-05 17:28:22.487 [DEBUG] [MAPPING] [36b0eebd-5502-4e] | Using source: flat_format_device
2025-11-05 17:28:22.498 [DEBUG] [MAPPING] [adb3b214-ddbd-4e] | Using source: unit_conversion_device
2025-11-05 17:28:22.507 [DEBUG] [MAPPING] [351168d2-b8d7-49] | Using source: current_format
2025-11-05 17:28:22.518 [DEBUG] [MAPPING] [107e1998-acf3-40] | Using source: format_2_inverter
2025-11-05 17:28:22.533 [DEBUG] [MAPPING] [eab3c477-2c69-46] | Using source: flat_format_device
2025-11-05 17:28:22.540 [DEBUG] [MAPPING] [6346ece5-ab00-4e] | Using source: unit_conversion_device
2025-11-05 17:28:22.547 [DEBUG] [MAPPING] [e75737d5-3033-4a] | Using source: current_format
2025-11-05 17:28:22.558 [DEBUG] [MAPPING] [ac1c91c3-36ac-45] | Using source: format_2_inverter
2025-11-05 17:28:22.568 [DEBUG] [MAPPING] [280f75c2-f170-4d] | Using source: flat_format_device
2025-11-05 17:28:22.577 [DEBUG] [MAPPING] [18fefde2-f87a-4f] | Using source: unit_conversion_device
2025-11-05 17:28:22.578 [INFO] [MONGO_WRITE] [PERIODIC] | ✅ Batch inserted successfully: 20 records
2025-11-05 17:28:22.588 [DEBUG] [MAPPING] [a962904d-538d-47] | Using source: current_format
2025-11-05 17:28:22.597 [DEBUG] [MAPPING] [536822dc-bbc4-40] | Using source: format_2_inverter
2025-11-05 17:28:22.608 [DEBUG] [MAPPING] [f710db2b-d24e-48] | Using source: flat_format_device
2025-11-05 17:28:22.618 [DEBUG] [MAPPING] [a1c9dfef-15ef-4a] | Using source: unit_conversion_device
2025-11-05 17:28:22.627 [DEBUG] [MAPPING] [02b3fc28-f919-43] | Using source: current_format
2025-11-05 17:28:22.638 [DEBUG] [MAPPING] [1e9d9da6-a496-4d] | Using source: format_2_inverter
2025-11-05 17:28:22.647 [DEBUG] [MAPPING] [fc030ce5-51c2-4a] | Using source: flat_format_device
2025-11-05 17:28:22.658 [DEBUG] [MAPPING] [03240448-e321-4e] | Using source: unit_conversion_device
2025-11-05 17:28:22.667 [DEBUG] [MAPPING] [ed5f44c9-a76d-46] | Using source: current_format
2025-11-05 17:28:22.677 [DEBUG] [MAPPING] [377993db-8e18-49] | Using source: format_2_inverter
2025-11-05 17:28:22.688 [DEBUG] [MAPPING] [3ab1fc48-8929-4e] | Using source: flat_format_device
2025-11-05 17:28:22.698 [DEBUG] [MAPPING] [7440fda1-3281-44] | Using source: unit_conversion_device
2025-11-05 17:28:22.707 [DEBUG] [MAPPING] [52bcc7dd-4e97-47] | Using source: current_format
2025-11-05 17:28:22.717 [DEBUG] [MAPPING] [d4bc76d8-40e3-49] | Using source: format_2_inverter
2025-11-05 17:28:22.727 [DEBUG] [MAPPING] [fe744f5f-3a7f-4a] | Using source: flat_format_device
2025-11-05 17:28:22.737 [DEBUG] [MAPPING] [8e24084f-b2a4-4e] | Using source: unit_conversion_device
2025-11-05 17:28:22.748 [DEBUG] [MAPPING] [1dfad5fe-d439-43] | Using source: current_format
2025-11-05 17:28:22.758 [DEBUG] [MAPPING] [f982ea0d-cd89-42] | Using source: format_2_inverter
2025-11-05 17:28:22.768 [DEBUG] [MAPPING] [d167855d-a98a-4f] | Using source: flat_format_device
2025-11-05 17:28:22.777 [DEBUG] [MAPPING] [5560ce8a-cb2f-40] | Using source: unit_conversion_device
2025-11-05 17:28:22.781 [INFO] [MONGO_WRITE] [PERIODIC] | ✅ Batch inserted successfully: 20 records
2025-11-05 17:28:22.788 [DEBUG] [MAPPING] [86823860-b464-40] | Using source: current_format
2025-11-05 17:28:22.797 [DEBUG] [MAPPING] [d6e209c5-ded0-40] | Using source: format_2_inverter
2025-11-05 17:28:22.807 [DEBUG] [MAPPING] [4f998d75-f281-4f] | Using source: flat_format_device
2025-11-05 17:28:22.818 [DEBUG] [MAPPING] [ea6da941-f9dc-40] | Using source: unit_conversion_device
2025-11-05 17:28:22.827 [DEBUG] [MAPPING] [dfb903ce-a41e-40] | Using source: current_format
2025-11-05 17:28:22.837 [DEBUG] [MAPPING] [501f11ea-c505-4a] | Using source: format_2_inverter
2025-11-05 17:28:22.847 [DEBUG] [MAPPING] [69e1b5c0-a03e-40] | Using source: flat_format_device
2025-11-05 17:28:22.858 [DEBUG] [MAPPING] [e8b25119-9cb3-4d] | Using source: unit_conversion_device
2025-11-05 17:28:22.868 [DEBUG] [MAPPING] [c097fd75-edee-44] | Using source: current_format
2025-11-05 17:28:22.877 [DEBUG] [MAPPING] [3f55f588-71c7-42] | Using source: format_2_inverter
2025-11-05 17:28:22.888 [DEBUG] [MAPPING] [848da856-6f9f-41] | Using source: flat_format_device
2025-11-05 17:28:22.897 [DEBUG] [MAPPING] [d53a87bd-3535-4c] | Using source: unit_conversion_device
2025-11-05 17:28:22.908 [DEBUG] [MAPPING] [dc10d642-efa7-47] | Using source: current_format
2025-11-05 17:28:22.918 [DEBUG] [MAPPING] [045c0508-66c3-4c] | Using source: format_2_inverter
2025-11-05 17:28:22.928 [DEBUG] [MAPPING] [9537a5de-501d-4f] | Using source: flat_format_device
2025-11-05 17:28:22.937 [DEBUG] [MAPPING] [c66b8701-80ea-41] | Using source: unit_conversion_device
2025-11-05 17:28:22.947 [DEBUG] [MAPPING] [9988435f-6de9-4b] | Using source: current_format
2025-11-05 17:28:22.958 [DEBUG] [MAPPING] [f924b365-3ec3-49] | Using source: format_2_inverter
2025-11-05 17:28:22.967 [DEBUG] [MAPPING] [51be9245-36b5-4d] | Using source: flat_format_device
2025-11-05 17:28:22.978 [DEBUG] [MAPPING] [3f459b2b-7475-46] | Using source: unit_conversion_device
2025-11-05 17:28:22.979 [INFO] [MONGO_WRITE] [PERIODIC] | ✅ Batch inserted successfully: 20 records
2025-11-05 17:28:22.988 [DEBUG] [MAPPING] [1291b5ae-f761-41] | Using source: current_format
2025-11-05 17:28:22.997 [DEBUG] [MAPPING] [7548adde-ac4c-40] | Using source: format_2_inverter
2025-11-05 17:28:23.007 [DEBUG] [MAPPING] [92ac6748-64e8-4b] | Using source: flat_format_device
2025-11-05 17:28:23.018 [DEBUG] [MAPPING] [ba39e17d-3159-41] | Using source: unit_conversion_device
2025-11-05 17:28:23.027 [DEBUG] [MAPPING] [3b0f2965-68e4-4d] | Using source: current_format
2025-11-05 17:28:23.037 [DEBUG] [MAPPING] [8c4a2c37-fffe-4a] | Using source: format_2_inverter
2025-11-05 17:28:23.046 [DEBUG] [MAPPING] [e14fc642-fb58-41] | Using source: flat_format_device
2025-11-05 17:28:23.058 [DEBUG] [MAPPING] [bcb610cd-3c53-4f] | Using source: unit_conversion_device
2025-11-05 17:28:23.068 [DEBUG] [MAPPING] [edfc9d3f-0c6b-48] | Using source: current_format
2025-11-05 17:28:23.077 [DEBUG] [MAPPING] [5d065224-e24c-4f] | Using source: format_2_inverter
2025-11-05 17:28:23.087 [DEBUG] [MAPPING] [c870515e-6e18-4b] | Using source: flat_format_device
2025-11-05 17:28:23.097 [DEBUG] [MAPPING] [508e76cf-ded1-4b] | Using source: unit_conversion_device
2025-11-05 17:28:23.108 [DEBUG] [MAPPING] [5ee62867-c727-42] | Using source: current_format
2025-11-05 17:28:23.117 [DEBUG] [MAPPING] [0b720e42-4e93-45] | Using source: format_2_inverter
2025-11-05 17:28:23.127 [DEBUG] [MAPPING] [108d8e72-921a-4f] | Using source: flat_format_device
2025-11-05 17:28:23.137 [DEBUG] [MAPPING] [f2721050-39f1-49] | Using source: unit_conversion_device
2025-11-05 17:28:23.147 [DEBUG] [MAPPING] [76367282-b01d-4d] | Using source: current_format
2025-11-05 17:28:23.157 [DEBUG] [MAPPING] [fd5549bf-e5b0-45] | Using source: format_2_inverter
2025-11-05 17:28:23.167 [DEBUG] [MAPPING] [a5683bee-1c77-48] | Using source: flat_format_device
2025-11-05 17:28:23.177 [DEBUG] [MAPPING] [f9a29a58-c28c-46] | Using source: unit_conversion_device
2025-11-05 17:28:23.178 [INFO] [MONGO_WRITE] [PERIODIC] | ✅ Batch inserted successfully: 20 records
2025-11-05 17:28:23.187 [DEBUG] [MAPPING] [27339b98-73c4-4e] | Using source: current_format
2025-11-05 17:28:23.197 [DEBUG] [MAPPING] [19e17608-c11c-4f] | Using source: format_2_inverter
2025-11-05 17:28:23.207 [DEBUG] [MAPPING] [1f9dbd9b-335c-45] | Using source: flat_format_device
2025-11-05 17:28:23.217 [DEBUG] [MAPPING] [fc0933e7-b476-45] | Using source: unit_conversion_device
2025-11-05 17:28:23.227 [DEBUG] [MAPPING] [8f246ae1-2284-43] | Using source: current_format
2025-11-05 17:28:23.237 [DEBUG] [MAPPING] [f8941fc3-5e76-4b] | Using source: format_2_inverter
2025-11-05 17:28:23.248 [DEBUG] [MAPPING] [532636b7-7c18-4a] | Using source: flat_format_device
2025-11-05 17:28:23.257 [DEBUG] [MAPPING] [d9353766-4b80-43] | Using source: unit_conversion_device
2025-11-05 17:28:23.267 [DEBUG] [MAPPING] [7fad1584-cc83-44] | Using source: current_format
2025-11-05 17:28:23.277 [DEBUG] [MAPPING] [4292947e-4595-41] | Using source: format_2_inverter
2025-11-05 17:28:23.287 [DEBUG] [MAPPING] [e6417843-81cf-40] | Using source: flat_format_device
2025-11-05 17:28:23.296 [DEBUG] [MAPPING] [2deff865-ba51-42] | Using source: unit_conversion_device
2025-11-05 17:28:23.307 [DEBUG] [MAPPING] [53b9542b-4e46-41] | Using source: current_format
2025-11-05 17:28:23.317 [DEBUG] [MAPPING] [c697a09d-178f-48] | Using source: format_2_inverter
2025-11-05 17:28:23.327 [DEBUG] [MAPPING] [85cd62f9-60a2-4a] | Using source: flat_format_device
2025-11-05 17:28:23.337 [DEBUG] [MAPPING] [52a7014e-1b9b-4e] | Using source: unit_conversion_device
2025-11-05 17:28:23.348 [DEBUG] [MAPPING] [d3e61acb-dc86-46] | Using source: current_format
2025-11-05 17:28:23.357 [DEBUG] [MAPPING] [7e2db40f-2f29-4e] | Using source: format_2_inverter
2025-11-05 17:28:23.367 [DEBUG] [MAPPING] [b4c38f9e-bfdb-4c] | Using source: flat_format_device
2025-11-05 17:28:23.378 [DEBUG] [MAPPING] [81728820-07f0-43] | Using source: unit_conversion_device
2025-11-05 17:28:23.379 [INFO] [MONGO_WRITE] [PERIODIC] | ✅ Batch inserted successfully: 20 records
2025-11-05 17:28:23.387 [DEBUG] [MAPPING] [ac57b124-c548-46] | Using source: current_format
2025-11-05 17:28:23.398 [DEBUG] [MAPPING] [9876a2fc-3f66-4f] | Using source: format_2_inverter
2025-11-05 17:28:23.413 [DEBUG] [MAPPING] [f362a842-20c0-40] | Using source: flat_format_device
2025-11-05 17:28:23.417 [DEBUG] [MAPPING] [14ad5543-d30a-46] | Using source: unit_conversion_device
2025-11-05 17:28:23.427 [DEBUG] [MAPPING] [92ef9335-ee89-4a] | Using source: current_format
2025-11-05 17:28:23.436 [DEBUG] [MAPPING] [68a122aa-8105-4f] | Using source: format_2_inverter
2025-11-05 17:28:23.447 [DEBUG] [MAPPING] [ddc1e364-f9f6-48] | Using source: flat_format_device
2025-11-05 17:28:23.457 [DEBUG] [MAPPING] [ced88372-e7c4-41] | Using source: unit_conversion_device
2025-11-05 17:28:23.468 [DEBUG] [MAPPING] [8b248abb-8bec-4e] | Using source: current_format
2025-11-05 17:28:23.477 [DEBUG] [MAPPING] [6a7f4088-7d49-4e] | Using source: format_2_inverter
2025-11-05 17:28:23.488 [DEBUG] [MAPPING] [6398b3ab-0e21-45] | Using source: flat_format_device
2025-11-05 17:28:23.496 [DEBUG] [MAPPING] [2bd39bc1-277c-4e] | Using source: unit_conversion_device
2025-11-05 17:28:23.507 [DEBUG] [MAPPING] [4a815168-1444-4a] | Using source: current_format
2025-11-05 17:28:23.519 [DEBUG] [MAPPING] [58be6470-710b-4e] | Using source: format_2_inverter
2025-11-05 17:28:23.527 [DEBUG] [MAPPING] [62d3e9fb-8cb0-48] | Using source: flat_format_device
2025-11-05 17:28:23.537 [DEBUG] [MAPPING] [20e099c3-5345-41] | Using source: unit_conversion_device
2025-11-05 17:28:23.548 [DEBUG] [MAPPING] [02ff70ff-c7cc-48] | Using source: current_format
2025-11-05 17:28:23.558 [DEBUG] [MAPPING] [799dc430-41e2-48] | Using source: format_2_inverter
2025-11-05 17:28:23.567 [DEBUG] [MAPPING] [4d756c49-3ece-42] | Using source: flat_format_device
2025-11-05 17:28:23.577 [DEBUG] [MAPPING] [3f1d7d61-a49d-4d] | Using source: unit_conversion_device
2025-11-05 17:28:23.581 [INFO] [MONGO_WRITE] [PERIODIC] | ✅ Batch inserted successfully: 20 records
2025-11-05 17:28:23.587 [DEBUG] [MAPPING] [efb81ac9-ec50-4a] | Using source: current_format
2025-11-05 17:28:23.597 [DEBUG] [MAPPING] [4b4de608-58c9-42] | Using source: format_2_inverter
2025-11-05 17:28:23.607 [DEBUG] [MAPPING] [702cc809-68f6-42] | Using source: flat_format_device
2025-11-05 17:28:23.618 [DEBUG] [MAPPING] [8471cc69-d5fb-41] | Using source: unit_conversion_device
2025-11-05 17:28:23.627 [DEBUG] [MAPPING] [66075542-b4dd-44] | Using source: current_format
2025-11-05 17:28:23.637 [DEBUG] [MAPPING] [32a3b163-5550-42] | Using source: format_2_inverter
2025-11-05 17:28:23.646 [DEBUG] [MAPPING] [b0940415-7fa4-48] | Using source: flat_format_device
2025-11-05 17:28:23.656 [DEBUG] [MAPPING] [e79bf6e1-36ff-41] | Using source: unit_conversion_device
2025-11-05 17:28:23.668 [DEBUG] [MAPPING] [6d4d1c85-c607-40] | Using source: current_format
2025-11-05 17:28:23.677 [DEBUG] [MAPPING] [7dd54e08-d257-4a] | Using source: format_2_inverter
2025-11-05 17:28:23.687 [DEBUG] [MAPPING] [6d1960ce-1b8a-49] | Using source: flat_format_device
2025-11-05 17:28:23.696 [DEBUG] [MAPPING] [e81cb514-f959-4e] | Using source: unit_conversion_device
2025-11-05 17:28:23.708 [DEBUG] [MAPPING] [941e4d7f-6e3f-4f] | Using source: current_format
2025-11-05 17:28:23.718 [DEBUG] [MAPPING] [f57bf374-b9b6-40] | Using source: format_2_inverter
2025-11-05 17:28:23.727 [DEBUG] [MAPPING] [39faab3a-b952-4f] | Using source: flat_format_device
2025-11-05 17:28:23.737 [DEBUG] [MAPPING] [a53a53af-23b8-48] | Using source: unit_conversion_device
2025-11-05 17:28:23.747 [DEBUG] [MAPPING] [3acecf8b-bdd4-4e] | Using source: current_format
2025-11-05 17:28:23.757 [DEBUG] [MAPPING] [533f73ed-8196-40] | Using source: format_2_inverter
2025-11-05 17:28:23.768 [DEBUG] [MAPPING] [15cbeb15-9c07-4d] | Using source: flat_format_device
2025-11-05 17:28:23.777 [DEBUG] [MAPPING] [ba03e7ca-ea53-44] | Using source: unit_conversion_device
2025-11-05 17:28:23.779 [INFO] [MONGO_WRITE] [PERIODIC] | ✅ Batch inserted successfully: 20 records
2025-11-05 17:28:23.787 [DEBUG] [MAPPING] [379b446c-6482-4c] | Using source: current_format
2025-11-05 17:28:23.797 [DEBUG] [MAPPING] [d5c90d4f-1934-4a] | Using source: format_2_inverter
2025-11-05 17:28:23.807 [DEBUG] [MAPPING] [db6ce3d9-489d-41] | Using source: flat_format_device
2025-11-05 17:28:23.817 [DEBUG] [MAPPING] [c9547ee5-9a54-48] | Using source: unit_conversion_device
2025-11-05 17:28:23.828 [DEBUG] [MAPPING] [967e058a-a0a3-49] | Using source: current_format
2025-11-05 17:28:23.846 [DEBUG] [MAPPING] [cbf74d51-1158-4d] | Using source: format_2_inverter
2025-11-05 17:28:23.846 [DEBUG] [MAPPING] [aeda028f-dec4-45] | Using source: flat_format_device
2025-11-05 17:28:23.857 [DEBUG] [MAPPING] [d2bbe3d1-4689-45] | Using source: unit_conversion_device
2025-11-05 17:28:23.869 [DEBUG] [MAPPING] [dde0637b-b52e-43] | Using source: current_format
2025-11-05 17:28:23.877 [DEBUG] [MAPPING] [247e62e8-9b1e-49] | Using source: format_2_inverter
2025-11-05 17:28:23.887 [DEBUG] [MAPPING] [b71ffbc2-7a62-47] | Using source: flat_format_device
2025-11-05 17:28:23.897 [DEBUG] [MAPPING] [d67d3f66-78f3-45] | Using source: unit_conversion_device
